month,ticker,month_end_close,monthly_return
2021-11,LQD,113.26,0.020452292999369348
2021-12,LQD,117.24,0.03514038495497074
2022-01,LQD,117.94,0.005970658478335
2022-02,LQD,114.57,-0.028573851110734294
2022-03,LQD,114.6,0.0002618486514793794
2022-04,LQD,114.5,-0.0008726003490401313
2022-05,LQD,114.71,0.0018340611353711012
2022-06,LQD,112.39,-0.020224915003051125
2022-07,LQD,113.25,0.007651926327965075
2022-08,LQD,114.56,0.01156732891832224
2022-09,LQD,112.87,-0.014752094972066976
2022-10,LQD,113.56,0.0061132276069815195
2022-11,LQD,116.09,0.022278971468826958
2022-12,LQD,118.72,0.022654836764579134
2023-01,LQD,116.84,-0.015835579514824727
2023-02,LQD,113.44,-0.029099623416638187
2023-03,LQD,116.23,0.024594499294781524
2023-04,LQD,119.66,0.02951045341133951
2023-05,LQD,119.2,-0.003844225305030924
2023-06,LQD,116.04,-0.026510067114093983
2023-07,LQD,118.52,0.021371940710099846
2023-08,LQD,119.97,0.012234222072224021
2023-09,LQD,120.98,0.008418771359506527
2023-10,LQD,125.67,0.03876673830385191
2023-11,LQD,132.35,0.05315508872443697
2023-12,LQD,132.53,0.0013600302228939931
2024-01,LQD,132.46,-0.0005281822983475015
2024-02,LQD,129.75,-0.020459006492526077
2024-03,LQD,131.36,0.01240847784200394
2024-04,LQD,123.02,-0.06348964677222912
2024-05,LQD,120.74,-0.01853357177694681
2024-06,LQD,120.67,-0.0005797581580254674
2024-07,LQD,115.16,-0.04566172205187702
2024-08,LQD,121.33,0.05357763112191738
2024-09,LQD,119.95,-0.011373938844473686
2024-10,LQD,117.5,-0.020425177157148866
2024-11,LQD,118.38,0.0074893617021276615
2024-12,LQD,124.91,0.055161344821760494
2025-01,LQD,122.92,-0.015931470658874347
2025-02,LQD,119.13,-0.03083306215424675
2025-03,LQD,119.13,0.0
2025-04,LQD,123.91,0.040124234030051165
2025-05,LQD,124.11,0.0016140747316601978
2025-06,LQD,126.21,0.016920473773265554
2025-07,LQD,127.88,0.013231915062198008
2025-08,LQD,128.89,0.007898029402564788
2025-09,LQD,131.79,0.02249980603615498
2025-10,LQD,129.15,-0.020031868882312676
2025-11,LQD,126.28,-0.022222222222222254
2025-12,LQD,123.08,-0.025340513145391208
2026-01,LQD,124.26,0.009587260318492108
2026-02,LQD,120.66,-0.02897151134717535
2026-03,LQD,124.91,0.03522294049394992
2026-04,LQD,130.85,0.04755423905211753
2026-05,LQD,132.95,0.01604891096675587
2026-06,LQD,136.35,0.0255735238811583
2026-07,LQD,136.7,0.0025669233590024376
2021-09,QQQ,355.05,
2021-10,QQQ,379.85,0.06984931699760599
2021-11,QQQ,337.83,-0.1106226141898119
2021-12,QQQ,357.98,0.059645383772903626
2022-01,QQQ,364.93,0.01941449242974458
2022-02,QQQ,327.12,-0.10360891129805716
2022-03,QQQ,303.52,-0.07214477867449265
2022-04,QQQ,319.79,0.05360437532946771
2022-05,QQQ,326.09,0.01970042840614128
2022-06,QQQ,309.32,-0.05142752000981321
2022-07,QQQ,339.73,0.09831242725979572
2022-08,QQQ,303.9,-0.10546610543667045
2022-09,QQQ,321.65,0.058407370845672935
2022-10,QQQ,292.02,-0.09211876263018803
2022-11,QQQ,299.56,0.02582014930484222
2022-12,QQQ,299.69,0.00043396982240628823
2023-01,QQQ,275.21,-0.08168440722079484
2023-02,QQQ,272.2,-0.010937102576214497
2023-03,QQQ,270.42,-0.0065393093313739215
2023-04,QQQ,273.89,0.012831891132312645
2023-05,QQQ,275.14,0.00456387600861663
2023-06,QQQ,255.11,-0.07279930217343888
2023-07,QQQ,269.67,0.05707341930931764
2023-08,QQQ,285.08,0.057143916638854764
2023-09,QQQ,320.0,0.12249193208923814
2023-10,QQQ,306.19,-0.04315625000000001
2023-11,QQQ,296.48,-0.03171233547797114
2023-12,QQQ,326.48,0.10118726389638422
2024-01,QQQ,333.78,0.02235971575594209
2024-02,QQQ,353.26,0.058361795194439514
2024-03,QQQ,374.76,0.060861688274924886
2024-04,QQQ,337.28,-0.1000106734977052
2024-05,QQQ,314.25,-0.06828154648956353
2024-06,QQQ,338.95,0.07859984089101024
2024-07,QQQ,352.62,0.040330432217141166
2024-08,QQQ,383.27,0.08692076456241837
2024-09,QQQ,387.53,0.011114879849714265
2024-10,QQQ,404.12,0.04280958893505038
2024-11,QQQ,391.38,-0.03152528951796496
2024-12,QQQ,398.55,0.01831979150697527
2025-01,QQQ,428.72,0.07569941036256433
2025-02,QQQ,413.69,-0.035057846613174126
2025-03,QQQ,434.7,0.0507868210495781
2025-04,QQQ,457.2,0.05175983436852993
2025-05,QQQ,504.1,0.10258092738407698
2025-06,QQQ,547.91,0.08690735965086271
2025-07,QQQ,613.68,0.1200379624390866
2025-08,QQQ,597.69,-0.026055924912006034
2025-09,QQQ,586.12,-0.019357861098562856
2025-10,QQQ,658.98,0.1243090152187265
2025-11,QQQ,637.9,-0.03198883122401297
2025-12,QQQ,702.11,0.10065841040915502
2026-01,QQQ,676.88,-0.035934540171768004
2026-02,QQQ,716.47,0.05848894929677351
2026-03,QQQ,738.31,0.030482783647605594
2026-04,QQQ,892.37,0.20866573661470134
2026-05,QQQ,905.7,0.014937750036419839
2026-06,QQQ,909.85,0.004582091200176608
2026-07,QQQ,877.05,-0.03604989833489047
2021-09,SPY,419.74,
2021-10,SPY,444.9,0.05994186877590879
2021-11,SPY,414.95,-0.06731849853899752
2021-12,SPY,432.97,0.04342691890589245
2022-01,SPY,442.38,0.021733607409289313
2022-02,SPY,398.98,-0.09810570098105698
2022-03,SPY,382.33,-0.04173141510852685
2022-04,SPY,399.16,0.04401956425077813
2022-05,SPY,414.25,0.03780438921735629
2022-06,SPY,392.01,-0.05368738684369345
2022-07,SPY,405.52,0.03446340654575142
2022-08,SPY,370.52,-0.08630893667390016
2022-09,SPY,364.46,-0.01635539242146178
2022-10,SPY,336.25,-0.0774021840531196
2022-11,SPY,337.38,0.0033605947955390736
2022-12,SPY,332.22,-0.015294326871776565
2023-01,SPY,307.96,-0.07302389982541702
2023-02,SPY,300.92,-0.02286011170281843
2023-03,SPY,302.96,0.006779210421374415
2023-04,SPY,306.33,0.011123580670715727
2023-05,SPY,302.71,-0.011817321189566798
2023-06,SPY,282.92,-0.06537610254038506
2023-07,SPY,295.6,0.04481832320090495
2023-08,SPY,309.41,0.04671853856562924
2023-09,SPY,333.0,0.07624187970653806
2023-10,SPY,336.2,0.00960960960960966
2023-11,SPY,333.22,-0.008863771564544765
2023-12,SPY,354.01,0.06239121301242401
2024-01,SPY,361.63,0.021524815683172882
2024-02,SPY,393.57,0.08832231839172633
2024-03,SPY,413.94,0.051756993673298224
2024-04,SPY,392.02,-0.052954534473595216
2024-05,SPY,366.11,-0.0660935666547624
2024-06,SPY,389.48,0.06383327415257711
2024-07,SPY,379.03,-0.02683064598952456
2024-08,SPY,406.52,0.07252724058781634
2024-09,SPY,414.07,0.018572271966939002
2024-10,SPY,433.16,0.046103315864467476
2024-11,SPY,420.94,-0.028211284513805612
2024-12,SPY,434.12,0.031310875659238846
2025-01,SPY,455.48,0.049202985349672934
2025-02,SPY,443.41,-0.0264995169930623
2025-03,SPY,454.36,0.024694977560271614
2025-04,SPY,481.78,0.06034862223787285
2025-05,SPY,515.54,0.07007347752086024
2025-06,SPY,545.42,0.057958645303953116
2025-07,SPY,604.36,0.10806351068901043
2025-08,SPY,599.63,-0.007826461049705524
2025-09,SPY,607.96,0.013891900005003066
2025-10,SPY,653.1,0.07424830580959263
2025-11,SPY,626.61,-0.04056040422599905
2025-12,SPY,661.61,0.055856114648665134
2026-01,SPY,619.95,-0.0629676093166669
2026-02,SPY,634.03,0.022711508992660612
2026-03,SPY,662.14,0.04433544154062119
2026-04,SPY,738.25,0.11494547980789571
2026-05,SPY,777.75,0.05350491026075188
2026-06,SPY,790.21,0.016020572163291558
2026-07,SPY,757.56,-0.04131813062350531
2021-09,TLT,100.82,
2021-10,TLT,99.34,-0.014679627058123312
2021-11,TLT,101.48,0.021542178377290222
2021-12,TLT,100.42,-0.010445407962160091
2022-01,TLT,101.74,0.013144791874128536
2022-02,TLT,102.4,0.006487124041675063
2022-03,TLT,103.81,0.013769531249999911
2022-04,TLT,101.47,-0.022541181003756905
2022-05,TLT,102.2,0.007194244604316502
2022-06,TLT,102.11,-0.0008806262230920403
2022-07,TLT,100.93,-0.011556164920184075
2022-08,TLT,103.38,0.024274249479837362
2022-09,TLT,100.5,-0.027858386535113078
2022-10,TLT,104.81,0.04288557213930355
2022-11,TLT,108.18,0.03215342047514547
2022-12,TLT,115.85,0.0709003512664077
2023-01,TLT,120.77,0.042468709538195926
2023-02,TLT,113.87,-0.05713339405481488
2023-03,TLT,112.08,-0.015719680337226705
2023-04,TLT,109.56,-0.0224839400428265
2023-05,TLT,104.21,-0.04883169039795554
2023-06,TLT,103.08,-0.010843489108530835
2023-07,TLT,105.53,0.023767947225455943
2023-08,TLT,105.58,0.00047379891973853283
2023-09,TLT,103.87,-0.016196249289638143
2023-10,TLT,112.17,0.07990757677866567
2023-11,TLT,120.98,0.07854149950967293
2023-12,TLT,115.56,-0.04480079351958999
2024-01,TLT,120.36,0.04153686396677059
2024-02,TLT,109.38,-0.09122632103688932
2024-03,TLT,107.52,-0.017004936917169533
2024-04,TLT,105.01,-0.023344494047618958
2024-05,TLT,104.69,-0.0030473288258261455
2024-06,TLT,104.8,0.0010507211768078228
2024-07,TLT,99.85,-0.04723282442748089
2024-08,TLT,101.47,0.016224336504757186
2024-09,TLT,98.62,-0.02808711934561936
2024-10,TLT,96.07,-0.025856824173595694
2024-11,TLT,91.53,-0.04725720828562496
2024-12,TLT,99.95,0.09199169671146068
2025-01,TLT,97.42,-0.02531265632816404
2025-02,TLT,93.56,-0.039622254157257175
2025-03,TLT,92.68,-0.009405728943993164
2025-04,TLT,93.65,0.010466119982736277
2025-05,TLT,86.21,-0.07944474105712773
2025-06,TLT,87.72,0.01751536944670007
2025-07,TLT,90.74,0.03442772457820342
2025-08,TLT,89.91,-0.009147013445007679
2025-09,TLT,88.7,-0.013457902346791117
2025-10,TLT,81.84,-0.07733934611048476
2025-11,TLT,82.87,0.01258553274682317
2025-12,TLT,78.9,-0.04790635935803067
2026-01,TLT,81.03,0.026996197718631043
2026-02,TLT,78.3,-0.03369122547204739
2026-03,TLT,78.01,-0.0037037037037036535
2026-04,TLT,79.08,0.01371619023202153
2026-05,TLT,77.32,-0.02225594334850789
2026-06,TLT,76.97,-0.004526642524573132
2026-07,TLT,79.99,0.039236065999740166
2021-09,VNQ,88.1,
2021-10,VNQ,92.68,0.051986379114642656
2021-11,VNQ,90.85,-0.01974536037980157
2021-12,VNQ,83.48,-0.0811227297743532
2022-01,VNQ,87.54,0.0486344034499282
2022-02,VNQ,82.15,-0.061571852867260635
2022-03,VNQ,84.19,0.02483262325015212
2022-04,VNQ,87.35,0.037534148948806134
2022-05,VNQ,96.48,0.10452203777904989
2022-06,VNQ,92.11,-0.045294361525704874
2022-07,VNQ,103.21,0.12050808815546632
2022-08,VNQ,94.87,-0.08080612343765126
2022-09,VNQ,93.22,-0.017392220933909575
2022-10,VNQ,91.26,-0.02102553100193083
2022-11,VNQ,82.64,-0.09445540214770987
2022-12,VNQ,83.27,0.007623426911907094
2023-01,VNQ,76.87,-0.07685841239341895
2023-02,VNQ,73.7,-0.04123845453362818
2023-03,VNQ,69.16,-0.06160108548168253
2023-04,VNQ,66.62,-0.03672643146327348
2023-05,VNQ,67.34,0.010807565295706922
2023-06,VNQ,61.42,-0.08791208791208793
2023-07,VNQ,60.2,-0.019863236730706557
2023-08,VNQ,58.89,-0.021760797342192717
2023-09,VNQ,60.05,0.019697741552046066
2023-10,VNQ,65.75,0.09492089925062452
2023-11,VNQ,62.57,-0.048365019011406885
2023-12,VNQ,72.74,0.1625379574876138
2024-01,VNQ,75.41,0.0367060764366236
2024-02,VNQ,88.35,0.1715952791406974
2024-03,VNQ,92.64,0.04855687606112058
2024-04,VNQ,93.16,0.005613126079447195
2024-05,VNQ,86.1,-0.07578359811077717
2024-06,VNQ,86.24,0.001626016260162677
2024-07,VNQ,85.96,-0.0032467532467532756
2024-08,VNQ,88.53,0.029897626803164323
2024-09,VNQ,92.97,0.05015249068112504
2024-10,VNQ,99.04,0.0652898784554159
2024-11,VNQ,101.98,0.029684975767366728
2024-12,VNQ,110.8,0.08648754657776037
2025-01,VNQ,119.35,0.07716606498194944
2025-02,VNQ,110.57,-0.07356514453288643
2025-03,VNQ,113.61,0.02749389526996482
2025-04,VNQ,113.35,-0.002288530939177913
2025-05,VNQ,116.31,0.02611380679311881
2025-06,VNQ,120.93,0.039721434098529906
2025-07,VNQ,133.48,0.10377904572893404
2025-08,VNQ,133.71,0.001723104584956614
2025-09,VNQ,129.13,-0.03425323461222052
2025-10,VNQ,128.0,-0.008750871215054579
2025-11,VNQ,128.55,0.004296875000000089
2025-12,VNQ,125.76,-0.02170361726954495
2026-01,VNQ,121.59,-0.03315839694656486
2026-02,VNQ,130.88,0.07640430956493116
2026-03,VNQ,126.28,-0.0351466992665036
2026-04,VNQ,145.3,0.1506176750079189
2026-05,VNQ,139.02,-0.043220922229869285
2026-06,VNQ,141.29,0.016328585814990415
2026-07,VNQ,143.32,0.014367612711444488
