date,ticker,close,daily_return
2022-09-23,EFA,73.11,0.0010954402300424881
2022-09-26,EFA,72.3,-0.01107919573245797
2022-09-27,EFA,72.84,0.007468879668049988
2022-09-28,EFA,72.34,-0.006864360241625511
2022-09-29,EFA,72.61,0.003732374896322943
2022-09-30,EFA,73.8,0.01638892714502127
2022-10-03,EFA,75.11,0.01775067750677506
2022-10-04,EFA,74.8,-0.004127279989349031
2022-10-05,EFA,74.38,-0.005614973262032086
2022-10-06,EFA,73.98,-0.0053777897284215115
2022-10-07,EFA,74.68,0.009462016761286884
2022-10-10,EFA,74.06,-0.008302088912694239
2022-10-11,EFA,74.75,0.009316770186335477
2022-10-12,EFA,73.81,-0.012575250836120322
2022-10-13,EFA,73.1,-0.009619292778756394
2022-10-14,EFA,73.81,0.009712722298221621
2022-10-17,EFA,74.15,0.004606421894052248
2022-10-18,EFA,73.47,-0.009170600134861817
2022-10-19,EFA,73.24,-0.003130529467810006
2022-10-20,EFA,71.99,-0.01706717640633537
2022-10-21,EFA,71.74,-0.0034727045422975333
2022-10-24,EFA,72.73,0.013799832729300299
2022-10-25,EFA,72.99,0.0035748659425269835
2022-10-26,EFA,72.64,-0.004795177421564545
2022-10-27,EFA,70.04,-0.03579295154185014
2022-10-28,EFA,69.1,-0.01342090234151927
2022-10-31,EFA,69.35,0.003617945007236001
2022-11-01,EFA,68.41,-0.013554434030281115
2022-11-02,EFA,68.02,-0.0057009209179944564
2022-11-03,EFA,67.91,-0.0016171714201704823
2022-11-04,EFA,68.68,0.011338536298041602
2022-11-07,EFA,68.99,0.0045136866627837335
2022-11-08,EFA,68.09,-0.013045368894042508
2022-11-09,EFA,67.95,-0.0020561022176530663
2022-11-10,EFA,67.38,-0.008388520971302493
2022-11-11,EFA,67.2,-0.002671415850400649
2022-11-14,EFA,67.19,-0.0001488095238095788
2022-11-15,EFA,67.05,-0.002083643399315438
2022-11-16,EFA,67.82,0.011483967188665067
2022-11-17,EFA,68.7,0.012975523444411774
2022-11-18,EFA,68.37,-0.004803493449781593
2022-11-21,EFA,67.38,-0.014480035103115574
2022-11-22,EFA,67.8,0.006233303650934996
2022-11-23,EFA,69.23,0.021091445427728672
2022-11-24,EFA,68.59,-0.009244547161635142
2022-11-25,EFA,68.74,0.0021869077124943015
2022-11-28,EFA,68.63,-0.0016002327611288614
2022-11-29,EFA,68.68,0.0007285443683522352
2022-11-30,EFA,68.49,-0.0027664531158999583
2022-12-01,EFA,68.96,0.006862315666520624
2022-12-02,EFA,69.22,0.003770301624129946
2022-12-05,EFA,69.79,0.008234614273331609
2022-12-06,EFA,69.52,-0.003868749104456337
2022-12-07,EFA,70.56,0.014959723820483495
2022-12-08,EFA,69.5,-0.015022675736961477
2022-12-09,EFA,69.47,-0.0004316546762590523
2022-12-12,EFA,68.41,-0.015258384914351497
2022-12-13,EFA,68.15,-0.0038006139453294896
2022-12-14,EFA,67.88,-0.003961848862802819
2022-12-15,EFA,69.25,0.020182675309369458
2022-12-16,EFA,70.08,0.01198555956678704
2022-12-19,EFA,70.48,0.005707762557077611
2022-12-20,EFA,71.62,0.016174801362088598
2022-12-21,EFA,71.39,-0.0032113934655124687
2022-12-22,EFA,70.94,-0.0063034038380725965
2022-12-23,EFA,71.7,0.010713278827177986
2022-12-26,EFA,70.97,-0.010181311018131134
2022-12-27,EFA,70.04,-0.013104128505001977
2022-12-28,EFA,69.05,-0.014134780125642621
2022-12-29,EFA,69.84,0.011440984793627873
2022-12-30,EFA,69.99,0.0021477663230238253
2023-01-02,EFA,70.29,0.004286326618088365
2023-01-03,EFA,69.65,-0.009105135865699276
2023-01-04,EFA,68.63,-0.014644651830581612
2023-01-05,EFA,68.91,0.004079848462771318
2023-01-06,EFA,69.95,0.015092149180090164
2023-01-09,EFA,69.15,-0.011436740528949163
2023-01-10,EFA,67.91,-0.017932031814895333
2023-01-11,EFA,66.84,-0.015756147842732937
2023-01-12,EFA,68.71,0.02797725912627147
2023-01-13,EFA,68.47,-0.003492941347693179
2023-01-16,EFA,67.89,-0.008470863151745278
2023-01-17,EFA,68.78,0.01310944174399764
2023-01-18,EFA,68.96,0.002617039837161883
2023-01-19,EFA,69.38,0.006090487238979092
2023-01-20,EFA,68.27,-0.015998846929951016
2023-01-23,EFA,68.6,0.00483374835213124
2023-01-24,EFA,68.72,0.001749271137026387
2023-01-25,EFA,69.02,0.0043655413271244115
2023-01-26,EFA,69.48,0.006664734859461063
2023-01-27,EFA,69.07,-0.005900978698906267
2023-01-30,EFA,70.98,0.027653105545099255
2023-01-31,EFA,70.55,-0.006058044519583028
2023-02-01,EFA,71.47,0.013040396881644156
2023-02-02,EFA,71.64,0.0023786204001678968
2023-02-03,EFA,71.33,-0.00432719151312122
2023-02-06,EFA,70.27,-0.014860507500350506
2023-02-07,EFA,70.61,0.00483848014800059
2023-02-08,EFA,70.19,-0.005948165982155529
2023-02-09,EFA,70.25,0.0008548226243054735
2023-02-10,EFA,71.34,0.015516014234875586
2023-02-13,EFA,71.69,0.004906083543593898
2023-02-14,EFA,72.34,0.009066815455433197
2023-02-15,EFA,72.13,-0.0029029582526957087
2023-02-16,EFA,71.9,-0.0031886870927491096
2023-02-17,EFA,72.28,0.0052851182197495294
2023-02-20,EFA,71.27,-0.013973436635307257
2023-02-21,EFA,70.75,-0.00729619755858002
2023-02-22,EFA,71.53,0.011024734982332252
2023-02-23,EFA,71.68,0.0020970222284357742
2023-02-24,EFA,71.66,-0.00027901785714301575
2023-02-27,EFA,70.19,-0.02051353614289697
2023-02-28,EFA,69.77,-0.0059837583701382036
2023-03-01,EFA,69.11,-0.009459653146051239
2023-03-02,EFA,68.95,-0.002315149761250135
2023-03-03,EFA,69.59,0.009282088469905636
2023-03-06,EFA,69.64,0.0007184940364994841
2023-03-07,EFA,70.37,0.010482481332567462
2023-03-08,EFA,70.18,-0.002700014210601065
2023-03-09,EFA,71.32,0.016243944143630396
2023-03-10,EFA,70.96,-0.0050476724621424385
2023-03-13,EFA,70.77,-0.002677564825253609
2023-03-14,EFA,71.19,0.005934718100890191
2023-03-15,EFA,71.8,0.008568619188088267
2023-03-16,EFA,71.54,-0.0036211699164344635
2023-03-17,EFA,71.1,-0.006150405367626677
2023-03-20,EFA,71.08,-0.0002812939521800173
2023-03-21,EFA,72.57,0.020962296004501946
2023-03-22,EFA,71.97,-0.008267879288962332
2023-03-23,EFA,73.14,0.016256773655690004
2023-03-24,EFA,74.24,0.015039649986327452
2023-03-27,EFA,72.67,-0.02114762931034475
2023-03-28,EFA,72.86,0.002614558965185143
2023-03-29,EFA,74.04,0.016195443315948577
2023-03-30,EFA,74.33,0.003916801728795161
2023-03-31,EFA,72.45,-0.02529261401856575
2023-04-03,EFA,71.64,-0.011180124223602483
2023-04-04,EFA,72.05,0.005723059743160119
2023-04-05,EFA,71.38,-0.009299097848716187
2023-04-06,EFA,72.71,0.01863267021574666
2023-04-07,EFA,72.23,-0.00660156787236954
2023-04-10,EFA,71.12,-0.015367575799529298
2023-04-11,EFA,71.98,0.012092238470191141
2023-04-12,EFA,71.8,-0.0025006946373993255
2023-04-13,EFA,72.98,0.016434540389972163
2023-04-14,EFA,72.79,-0.002603453000822098
2023-04-17,EFA,72.13,-0.0090671795576317
2023-04-18,EFA,71.51,-0.00859559129349774
2023-04-19,EFA,73.02,0.021115927842259685
2023-04-20,EFA,73.11,0.0012325390304026573
2023-04-21,EFA,73.43,0.004376966215292155
2023-04-24,EFA,73.57,0.0019065776930407008
2023-04-25,EFA,73.27,-0.0040777490825064655
2023-04-26,EFA,72.99,-0.003821482189163339
2023-04-27,EFA,72.22,-0.010549390327442065
2023-04-28,EFA,72.39,0.0023539185821102038
2023-05-01,EFA,73.67,0.017682000276281196
2023-05-02,EFA,72.91,-0.010316275281661569
2023-05-03,EFA,72.04,-0.011932519544643916
2023-05-04,EFA,71.89,-0.002082176568573124
2023-05-05,EFA,71.66,-0.00319933231325642
2023-05-08,EFA,72.25,0.00823332403014243
2023-05-09,EFA,72.98,0.010103806228373813
2023-05-10,EFA,72.76,-0.0030145245272676924
2023-05-11,EFA,74.7,0.026663001649257723
2023-05-12,EFA,74.94,0.003212851405622441
2023-05-15,EFA,74.2,-0.009874566319722389
2023-05-16,EFA,73.99,-0.002830188679245338
2023-05-17,EFA,74.15,0.00216245438572793
2023-05-18,EFA,72.97,-0.015913688469319065
2023-05-19,EFA,72.46,-0.00698917363299989
2023-05-22,EFA,71.81,-0.008970466464256033
2023-05-23,EFA,72.3,0.006823562177969533
2023-05-24,EFA,72.35,0.0006915629322268302
2023-05-25,EFA,71.69,-0.009122322045611586
2023-05-26,EFA,70.48,-0.016878225693960025
2023-05-29,EFA,70.49,0.00014188422247429777
2023-05-30,EFA,71.48,0.014044545325578195
2023-05-31,EFA,71.43,-0.000699496362618901
2023-06-01,EFA,70.74,-0.009659806803864135
2023-06-02,EFA,70.63,-0.0015549901046084669
2023-06-05,EFA,69.79,-0.011892963330029538
2023-06-06,EFA,69.36,-0.00616134116635636
2023-06-07,EFA,69.38,0.00028835063437138153
2023-06-08,EFA,70.28,0.01297203805131164
2023-06-09,EFA,69.74,-0.007683551508252839
2023-06-12,EFA,69.46,-0.0040149125322627155
2023-06-13,EFA,69.77,0.004463000287935559
2023-06-14,EFA,68.57,-0.01719936935645694
2023-06-15,EFA,68.95,0.005541782120461081
2023-06-16,EFA,69.88,0.013488034807831673
2023-06-19,EFA,68.7,-0.016886090440755508
2023-06-20,EFA,68.96,0.0037845705967975984
2023-06-21,EFA,67.98,-0.014211136890951104
2023-06-22,EFA,68.33,0.005148573109738042
2023-06-23,EFA,68.58,0.003658715059271289
2023-06-26,EFA,67.84,-0.010790317876931965
2023-06-27,EFA,66.92,-0.013561320754717054
2023-06-28,EFA,67.09,0.002540346682606165
2023-06-29,EFA,66.9,-0.0028320166939931335
2023-06-30,EFA,67.67,0.011509715994020953
2023-07-03,EFA,67.91,0.0035466233190482033
2023-07-04,EFA,67.72,-0.0027978206449712495
2023-07-05,EFA,68.1,0.005611340815121046
2023-07-06,EFA,68.5,0.005873715124816492
2023-07-07,EFA,67.78,-0.010510948905109507
2023-07-10,EFA,67.68,-0.0014753614635585333
2023-07-11,EFA,67.94,0.0038416075650116177
2023-07-12,EFA,68.65,0.010450397409479173
2023-07-13,EFA,69.33,0.009905316824471821
2023-07-14,EFA,69.6,0.0038944180008653184
2023-07-17,EFA,70.92,0.018965517241379404
2023-07-18,EFA,71.4,0.006768189509306355
2023-07-19,EFA,72.14,0.010364145658263269
2023-07-20,EFA,72.35,0.0029110063764901106
2023-07-21,EFA,72.22,-0.0017968210089840397
2023-07-24,EFA,72.62,0.005538631957906492
2023-07-25,EFA,72.0,-0.00853759294960077
2023-07-26,EFA,72.12,0.0016666666666667052
2023-07-27,EFA,71.57,-0.007626178591236932
2023-07-28,EFA,71.28,-0.004051977085370861
2023-07-31,EFA,71.07,-0.00294612794612803
2023-08-01,EFA,71.33,0.0036583649922612427
2023-08-02,EFA,71.64,0.004345997476517649
2023-08-03,EFA,71.05,-0.008235622557230649
2023-08-04,EFA,71.07,0.00028149190710768934
2023-08-07,EFA,70.02,-0.014774166314900805
2023-08-08,EFA,71.36,0.019137389317337883
2023-08-09,EFA,71.07,-0.004063901345291554
2023-08-10,EFA,71.36,0.004080484029829856
2023-08-11,EFA,73.11,0.024523542600896953
2023-08-14,EFA,73.34,0.0031459444672412573
2023-08-15,EFA,74.11,0.010499045541314311
2023-08-16,EFA,74.15,0.0005397382269600737
2023-08-17,EFA,75.04,0.012002697235333759
2023-08-18,EFA,71.24,-0.05063965884861421
2023-08-21,EFA,68.92,-0.032565974171813505
2023-08-22,EFA,66.64,-0.03308183401044695
2023-08-23,EFA,69.51,0.04306722689075637
2023-08-24,EFA,72.18,0.03841173931808384
2023-08-25,EFA,73.29,0.015378221113881985
2023-08-28,EFA,72.31,-0.013371537726838634
2023-08-29,EFA,72.44,0.0017978149633521845
2023-08-30,EFA,72.79,0.004831584759801277
2023-08-31,EFA,73.18,0.005357878829509666
2023-09-01,EFA,73.57,0.005329324952172643
2023-09-04,EFA,72.53,-0.014136196819355629
2023-09-05,EFA,72.6,0.0009651178822556172
2023-09-06,EFA,72.65,0.0006887052341599809
2023-09-07,EFA,73.6,0.01307639366827229
2023-09-08,EFA,73.26,-0.004619565217391153
2023-09-11,EFA,73.75,0.0066885066885065125
2023-09-12,EFA,74.94,0.016135593220338862
2023-09-13,EFA,74.37,-0.007606084867894269
2023-09-14,EFA,74.39,0.00026892564205982517
2023-09-15,EFA,75.52,0.015190213738405678
2023-09-18,EFA,76.23,0.009401483050847537
2023-09-19,EFA,75.65,-0.007608553063098489
2023-09-20,EFA,75.56,-0.001189689358889634
2023-09-21,EFA,77.62,0.027263102170460574
2023-09-22,EFA,77.79,0.0021901571759856964
2023-09-25,EFA,78.41,0.007970176115181804
2023-09-26,EFA,78.66,0.0031883688305063274
2023-09-27,EFA,79.76,0.013984235952199553
2023-09-28,EFA,79.19,-0.007146439317954001
2023-09-29,EFA,80.88,0.021341078418992243
2023-10-02,EFA,81.34,0.0056874381800198215
2023-10-03,EFA,80.28,-0.013031718711581042
2023-10-04,EFA,80.36,0.0009965122072745913
2023-10-05,EFA,80.52,0.0019910403185663395
2023-10-06,EFA,85.82,0.06582215598609031
2023-10-09,EFA,84.93,-0.010370542996970267
2023-10-10,EFA,81.71,-0.037913575886023954
2023-10-11,EFA,80.57,-0.013951780687798343
2023-10-12,EFA,80.88,0.003847585950105481
2023-10-13,EFA,82.04,0.014342235410484738
2023-10-16,EFA,82.06,0.00024378352023401995
2023-10-17,EFA,82.13,0.0008530343650985373
2023-10-18,EFA,81.25,-0.010714720564957925
2023-10-19,EFA,78.95,-0.028307692307692256
2023-10-20,EFA,76.99,-0.024825839138695516
2023-10-23,EFA,79.23,0.029094687621769255
2023-10-24,EFA,78.64,-0.007446674239555806
2023-10-25,EFA,78.67,0.00038148524923697913
2023-10-26,EFA,78.1,-0.007245455701029746
2023-10-27,EFA,76.84,-0.01613316261203579
2023-10-30,EFA,76.24,-0.007808433107756474
2023-10-31,EFA,76.53,0.003803777544596043
2023-11-01,EFA,75.6,-0.01215209721677779
2023-11-02,EFA,75.65,0.0006613756613758071
2023-11-03,EFA,75.84,0.0025115664243224867
